Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Pulses,Loamy,6.5,Low,Medium,Medium,996,19,1.67
Ranchi,Maize,Loamy,5.89,Low,High,High,1146,29,3.87
Ranchi,Wheat,Clay Loam,6.99,Low,Medium,Medium,951,20,3.11
Ranchi,Wheat,Loamy,6.38,Medium,Medium,Low,1196,19,2.8
Ranchi,Maize,Loamy,6.78,Low,Medium,Medium,1090,20,3.67
Ranchi,Wheat,Loamy,6.05,High,Low,Low,1087,24,3.16
Ranchi,Maize,Loamy,6.76,High,Medium,Medium,1186,21,3.94
Ranchi,Maize,Sandy Loam,6.91,Low,Medium,High,1038,20,2.73
Ranchi,Wheat,Clay Loam,6.63,High,Low,High,1189,18,3.18
Ranchi,Wheat,Clay Loam,7.35,High,Medium,High,1345,23,2.42
Ranchi,Rice,Clayey,6.06,Low,Medium,Medium,1307,23,3.25
Ranchi,Pulses,Sandy Loam,7.05,High,Medium,High,1100,27,1.25
Ranchi,Maize,Loamy,6.74,High,High,Medium,1049,27,2.17
Ranchi,Pulses,Loamy,7.04,Medium,High,Low,1084,19,1.66
Ranchi,Rice,Loamy,6.13,Low,Low,Low,1320,25,2.97
Ranchi,Pulses,Loamy,6.74,Low,Low,Low,940,24,1.54
Ranchi,Wheat,Loamy,6.88,Low,High,Low,1277,25,3.01
Ranchi,Rice,Clay Loam,6.34,High,Medium,Medium,1476,27,2.76
Ranchi,Rice,Clay Loam,5.57,Low,Low,High,1497,26,4.09
Ranchi,Rice,Loamy,5.74,Medium,Medium,Medium,1586,30,3.36
Ranchi,Rice,Clayey,5.92,Medium,Low,Low,1332,24,3.57
Ranchi,Rice,Loamy,6.44,High,Low,Low,1303,28,2.9
Ranchi,Pulses,Sandy Loam,6.75,Low,High,Low,1059,26,1.95
Ranchi,Pulses,Loamy,7.28,Medium,High,Medium,1014,23,1.17
Ranchi,Maize,Loamy,6.62,High,High,High,1005,23,2.54
Ranchi,Rice,Clay Loam,5.94,High,High,Medium,1252,24,3.82
Ranchi,Wheat,Loamy,7.19,Medium,High,High,1387,25,2.55
Ranchi,Rice,Loamy,6.89,Medium,High,Medium,1245,22,3.36
Ranchi,Maize,Sandy Loam,6.7,Medium,Low,High,1084,26,2.6
Ranchi,Pulses,Sandy Loam,6.53,Medium,Low,Medium,876,27,1.88
Ranchi,Wheat,Clay Loam,6.03,Low,High,High,1133,21,2.47
Ranchi,Wheat,Loamy,6.33,Low,High,Low,1222,19,2.81
Ranchi,Rice,Clayey,5.67,Low,High,Low,1374,28,3.71
Ranchi,Pulses,Sandy Loam,7.29,Low,Low,Medium,844,23,1.56
Ranchi,Wheat,Loamy,7.0,High,Low,High,1195,19,2.55
Ranchi,Wheat,Clay Loam,7.33,High,High,Low,1354,21,3.4
Ranchi,Rice,Clayey,5.54,Low,Low,Medium,1374,32,2.9
Ranchi,Wheat,Loamy,7.45,Medium,High,Low,1216,18,2.02
Ranchi,Maize,Sandy Loam,6.71,Low,Medium,Low,930,20,3.37
Ranchi,Rice,Clay Loam,6.01,Medium,Low,High,1569,25,2.88
Ranchi,Rice,Loamy,6.92,Medium,High,Medium,1450,27,3.31
Ranchi,Maize,Sandy Loam,7.24,High,Low,Medium,914,27,2.75
Ranchi,Maize,Sandy Loam,6.15,High,High,Medium,968,21,2.94
Ranchi,Maize,Sandy Loam,7.15,High,Low,High,1184,29,2.99
Ranchi,Maize,Sandy Loam,5.85,High,High,High,920,21,2.23
Ranchi,Maize,Sandy Loam,6.98,Medium,Low,Low,989,28,2.45
Ranchi,Maize,Sandy Loam,5.86,Medium,High,High,1054,28,3.56
Ranchi,Maize,Loamy,7.04,Low,Medium,High,906,28,3.04
Ranchi,Wheat,Clay Loam,6.25,Medium,Low,Medium,967,21,1.86
Ranchi,Pulses,Loamy,7.35,High,Low,High,809,19,1.65
Ranchi,Maize,Loamy,6.61,High,Low,Medium,1016,24,3.36
Ranchi,Rice,Clay Loam,5.53,Low,High,Low,1211,27,2.74
Ranchi,Wheat,Loamy,7.04,High,High,High,1369,22,2.42
Ranchi,Rice,Clayey,6.8,Medium,Low,Low,1228,32,4.22
Ranchi,Wheat,Loamy,7.1,Low,High,Medium,1131,20,2.33
Ranchi,Pulses,Sandy Loam,6.56,High,Low,Medium,1037,19,1.3
Ranchi,Rice,Clay Loam,5.59,Medium,Medium,High,1275,27,2.97
Ranchi,Pulses,Loamy,6.12,High,High,Medium,822,20,1.92
Ranchi,Wheat,Clay Loam,7.03,Medium,High,Medium,1199,25,1.82
Ranchi,Wheat,Clay Loam,6.88,High,Medium,Low,1166,19,2.82
Ranchi,Rice,Loamy,6.03,Low,High,Low,1519,23,2.69
Ranchi,Maize,Sandy Loam,7.11,High,High,Low,1102,25,3.31
Ranchi,Pulses,Sandy Loam,6.13,Low,High,Medium,1039,23,1.68
Ranchi,Maize,Loamy,6.68,High,High,Medium,1054,23,2.69
Ranchi,Maize,Loamy,7.11,Low,Medium,Medium,976,18,2.68
Ranchi,Wheat,Clay Loam,6.54,Medium,Low,High,1314,22,2.36
Ranchi,Wheat,Loamy,6.29,Medium,Medium,Low,1080,23,3.03
Ranchi,Wheat,Clay Loam,6.32,Low,Medium,High,1370,24,2.34
Ranchi,Rice,Clay Loam,5.95,Low,Medium,Medium,1403,26,3.74
Ranchi,Pulses,Loamy,7.07,Medium,Medium,Low,836,24,1.25
Ranchi,Maize,Loamy,6.65,High,Low,High,1150,18,2.57
Ranchi,Maize,Sandy Loam,5.97,Medium,Low,Medium,1095,21,3.13
Ranchi,Pulses,Loamy,7.28,Medium,High,Medium,833,19,1.28
Ranchi,Wheat,Loamy,6.65,High,Medium,Low,1069,25,1.88
Ranchi,Pulses,Sandy Loam,7.02,High,High,High,1069,18,1.12
Ranchi,Maize,Loamy,6.27,Medium,Low,High,1107,21,2.86
Ranchi,Maize,Sandy Loam,6.91,High,High,High,981,30,2.92
Ranchi,Rice,Clayey,5.71,Low,Medium,High,1357,25,2.96
Ranchi,Rice,Clay Loam,6.99,Medium,Medium,High,1284,31,4.16
Ranchi,Rice,Loamy,5.7,Low,Low,Low,1219,30,3.73
Ranchi,Pulses,Loamy,7.36,High,Medium,High,1000,22,1.94
Ranchi,Maize,Sandy Loam,6.24,Medium,Medium,High,1085,30,3.12
Ranchi,Maize,Sandy Loam,6.62,High,High,Low,1073,27,3.41
Ranchi,Wheat,Clay Loam,7.15,Medium,Medium,Medium,1048,19,2.48
Ranchi,Rice,Loamy,6.86,High,Low,Low,1468,31,2.95
Ranchi,Wheat,Clay Loam,6.85,High,High,High,1295,25,2.26
Ranchi,Pulses,Sandy Loam,7.26,High,Medium,High,1086,23,1.1
Ranchi,Maize,Sandy Loam,6.31,Low,High,High,1152,23,2.38
Ranchi,Pulses,Loamy,6.86,Low,High,Low,933,27,1.16
Ranchi,Rice,Clay Loam,5.59,High,High,High,1435,29,4.42
Ranchi,Maize,Sandy Loam,6.37,Medium,Medium,Low,1145,25,3.37
Ranchi,Wheat,Loamy,6.11,Medium,Medium,Medium,1046,21,1.77
Ranchi,Pulses,Sandy Loam,7.38,Low,Medium,High,967,28,1.63
Ranchi,Maize,Sandy Loam,6.26,Medium,High,Medium,921,23,3.38
Ranchi,Wheat,Loamy,7.19,Medium,High,Medium,1322,21,2.52
Ranchi,Rice,Clayey,6.39,Medium,High,High,1553,26,3.23
Ranchi,Maize,Loamy,6.27,Medium,Low,High,1099,29,3.11
Ranchi,Rice,Loamy,5.86,High,Low,High,1378,27,2.54
Ranchi,Maize,Sandy Loam,6.34,Medium,Low,Low,985,26,3.04
Ranchi,Wheat,Loamy,6.91,Medium,Low,Low,1048,24,2.99
Ranchi,Wheat,Clay Loam,6.16,Medium,Medium,Medium,1277,24,1.87
Ranchi,Rice,Clayey,5.58,Low,Low,Low,1302,23,3.31
Ranchi,Pulses,Loamy,7.48,Low,Medium,Low,934,23,1.97
Ranchi,Rice,Clayey,6.54,Low,Low,Medium,1502,28,3.08
Ranchi,Maize,Sandy Loam,6.9,High,High,Medium,919,29,2.75
Ranchi,Maize,Sandy Loam,5.82,Medium,Medium,Low,1117,28,2.3
Ranchi,Rice,Loamy,5.81,Medium,Low,Low,1430,24,4.5
Ranchi,Rice,Loamy,6.58,Medium,High,High,1276,22,2.53
Ranchi,Maize,Sandy Loam,7.3,High,Medium,High,901,23,2.78
Ranchi,Rice,Clayey,6.58,High,Medium,Medium,1507,26,3.37
Ranchi,Rice,Clayey,6.6,Low,Low,Low,1581,25,3.93
Ranchi,Wheat,Clay Loam,7.5,High,Medium,Medium,982,25,2.24
Ranchi,Wheat,Loamy,6.61,Low,High,Low,912,23,2.2
Ranchi,Rice,Clay Loam,5.8,Medium,High,Medium,1286,26,2.56
Ranchi,Rice,Loamy,6.59,High,High,Medium,1358,23,3.27
Ranchi,Pulses,Sandy Loam,6.07,High,Low,Low,869,27,1.75
Ranchi,Pulses,Sandy Loam,6.99,Low,High,High,1021,22,1.34
Ranchi,Wheat,Loamy,6.33,Low,Medium,Medium,1082,20,1.84
Ranchi,Maize,Loamy,6.49,Medium,Medium,Low,1037,22,3.65
Ranchi,Rice,Clay Loam,6.19,High,Medium,Medium,1347,24,2.61
Ranchi,Maize,Loamy,7.2,Medium,Low,Medium,992,20,3.41
Ranchi,Rice,Loamy,5.95,Low,Medium,High,1313,28,3.76
Ranchi,Maize,Sandy Loam,6.54,Low,Low,Medium,1012,24,2.16
Ranchi,Rice,Clay Loam,5.61,Low,Low,Medium,1262,28,2.95
Ranchi,Rice,Clayey,6.93,Medium,Medium,Medium,1317,29,3.66
Ranchi,Maize,Loamy,6.04,High,High,High,982,25,2.58
Ranchi,Rice,Loamy,6.91,Medium,High,Low,1218,25,4.05
Ranchi,Rice,Loamy,6.4,Medium,Medium,Medium,1252,28,3.85
Ranchi,Pulses,Sandy Loam,6.73,Medium,Low,High,926,23,1.59
Ranchi,Pulses,Loamy,7.12,Low,Medium,High,945,22,1.31
Ranchi,Pulses,Sandy Loam,6.43,High,Medium,Medium,993,22,1.56
Ranchi,Pulses,Loamy,6.87,Low,Low,High,1004,19,1.48
Ranchi,Pulses,Loamy,6.84,Low,Low,Low,995,27,1.57
Ranchi,Rice,Clayey,6.59,Medium,High,Medium,1571,29,2.72
Ranchi,Pulses,Sandy Loam,6.45,High,Medium,Medium,800,23,1.18
Ranchi,Rice,Clay Loam,6.67,Low,High,Low,1345,22,3.0
Ranchi,Maize,Sandy Loam,6.52,High,High,Medium,1048,20,2.38
Ranchi,Rice,Loamy,5.82,High,Medium,Medium,1533,29,3.91
Ranchi,Pulses,Loamy,6.78,Low,Medium,High,887,18,1.6
Ranchi,Maize,Sandy Loam,6.39,Low,High,High,1039,22,2.81
Ranchi,Rice,Clayey,6.48,Medium,Low,High,1574,28,4.09
Ranchi,Wheat,Loamy,6.58,High,Low,Medium,1321,24,3.31
Ranchi,Maize,Loamy,5.86,Medium,Medium,Low,931,29,3.58
Ranchi,Pulses,Sandy Loam,6.17,Low,Medium,High,897,22,1.65
Ranchi,Maize,Loamy,5.9,Medium,High,Medium,1157,21,3.18
Ranchi,Wheat,Loamy,6.39,Low,High,Low,1002,23,2.77
Ranchi,Pulses,Loamy,7.36,High,Medium,Low,1079,28,1.73
Ranchi,Pulses,Loamy,7.29,Low,Low,Medium,925,28,1.45
Ranchi,Rice,Clayey,5.51,High,Medium,High,1592,29,3.86
Ranchi,Pulses,Sandy Loam,6.83,Medium,High,Medium,974,21,1.34
Ranchi,Maize,Sandy Loam,7.25,Medium,Low,Medium,1167,24,3.35
Ranchi,Pulses,Loamy,6.38,Low,Medium,Medium,845,27,1.39
Ranchi,Wheat,Loamy,6.18,Medium,High,High,1088,23,2.33
Ranchi,Maize,Loamy,6.47,High,Medium,Low,1012,18,3.09
Ranchi,Maize,Sandy Loam,6.16,Low,Low,High,1115,21,2.39
Ranchi,Maize,Sandy Loam,6.6,Medium,Low,High,1055,24,2.38
Ranchi,Rice,Clay Loam,5.73,Medium,Low,Low,1518,32,2.65
Ranchi,Maize,Loamy,6.3,Medium,High,High,926,19,3.3
Ranchi,Wheat,Clay Loam,7.0,Medium,Low,High,984,23,2.94
Ranchi,Wheat,Clay Loam,7.44,Low,High,Low,1175,22,2.28
Ranchi,Maize,Sandy Loam,7.12,Low,Medium,Medium,1097,29,3.46
Ranchi,Wheat,Clay Loam,7.21,Low,High,Low,1251,25,3.37
Ranchi,Wheat,Loamy,6.4,Low,Low,High,916,24,3.19
Ranchi,Pulses,Sandy Loam,7.26,High,High,Medium,843,24,1.16
Ranchi,Maize,Sandy Loam,7.44,Low,Medium,Medium,947,18,3.1
Ranchi,Rice,Clayey,6.88,Medium,Low,Low,1222,24,4.4
Ranchi,Wheat,Loamy,6.49,Low,Low,Medium,1272,21,2.15
Ranchi,Rice,Loamy,6.89,High,Low,High,1599,32,3.58
Ranchi,Pulses,Loamy,6.32,High,Medium,High,915,27,1.57
Ranchi,Wheat,Clay Loam,6.4,Low,High,High,906,21,3.03
Ranchi,Rice,Clayey,5.87,Medium,Low,Medium,1300,22,3.88
Ranchi,Pulses,Sandy Loam,6.09,Low,Medium,High,837,19,1.06
Ranchi,Maize,Sandy Loam,6.38,Medium,Medium,Low,969,23,2.12
Ranchi,Wheat,Loamy,7.14,High,Medium,High,1366,20,2.8
Ranchi,Rice,Clay Loam,6.54,Low,Medium,Low,1384,25,4.18
Ranchi,Maize,Loamy,6.07,Low,High,Low,1158,25,3.79
Ranchi,Maize,Sandy Loam,7.0,High,Medium,Low,1028,28,3.05
Ranchi,Maize,Loamy,7.26,High,High,Medium,978,27,3.31
Ranchi,Rice,Clay Loam,6.93,Medium,Low,Low,1485,29,4.09
Ranchi,Rice,Loamy,6.97,High,High,Medium,1241,23,2.74
Ranchi,Maize,Loamy,6.35,High,Medium,High,1100,27,2.38
Ranchi,Maize,Loamy,6.33,Low,Medium,Low,1007,29,3.4
Ranchi,Wheat,Clay Loam,6.24,Medium,High,High,938,22,2.86
Ranchi,Pulses,Loamy,6.87,Medium,Low,Medium,865,25,1.88
Ranchi,Pulses,Sandy Loam,6.45,High,Medium,High,945,18,1.62
Ranchi,Wheat,Loamy,6.07,Medium,Medium,Low,1151,18,2.21
Ranchi,Rice,Loamy,6.96,High,High,Medium,1289,32,3.7
Ranchi,Pulses,Sandy Loam,6.51,High,Low,Medium,939,22,1.74
Ranchi,Pulses,Sandy Loam,6.78,Medium,Medium,High,1078,27,1.82
Ranchi,Pulses,Loamy,7.05,Medium,Medium,High,996,23,1.16
Ranchi,Wheat,Loamy,6.96,Medium,High,High,1180,21,1.89
Ranchi,Wheat,Loamy,7.1,Medium,High,High,1132,23,2.59
Ranchi,Rice,Clay Loam,6.26,High,Medium,Medium,1261,22,2.91
Ranchi,Rice,Clay Loam,6.83,Low,Medium,Medium,1310,32,3.52
Ranchi,Pulses,Sandy Loam,7.39,Low,Low,Low,990,21,1.98
Ranchi,Wheat,Clay Loam,6.7,Low,High,Medium,1261,23,2.14
Ranchi,Maize,Loamy,6.85,Medium,Medium,Low,1134,20,2.16
Ranchi,Maize,Loamy,7.31,High,Medium,Low,1147,25,3.64
Ranchi,Rice,Loamy,6.1,Low,Medium,High,1411,32,4.47
Ranchi,Maize,Loamy,6.9,Medium,Low,Medium,1057,18,3.76
Ranchi,Maize,Loamy,6.34,High,Low,Low,926,20,3.92
Ranchi,Pulses,Sandy Loam,6.56,Low,Low,Low,900,25,1.32
Ranchi,Wheat,Clay Loam,7.47,Medium,Low,Medium,1347,19,2.45
Ranchi,Pulses,Sandy Loam,6.42,Low,Medium,High,879,25,1.06
Ranchi,Rice,Clayey,6.51,Low,Medium,High,1535,31,4.03
Ranchi,Rice,Clayey,6.09,Medium,High,Low,1319,27,3.42
Ranchi,Maize,Sandy Loam,7.37,Low,Low,Medium,994,26,2.4
Ranchi,Rice,Clayey,6.55,Medium,Medium,Low,1301,31,3.93
Ranchi,Rice,Clayey,5.99,Low,Low,High,1227,25,2.79
Ranchi,Wheat,Loamy,6.79,Medium,Low,Medium,1260,24,2.16
Ranchi,Maize,Sandy Loam,6.99,Medium,Low,High,927,20,2.06
Ranchi,Rice,Clay Loam,6.56,Low,Medium,Medium,1534,32,2.56
Ranchi,Rice,Clayey,6.42,High,Low,High,1366,24,2.66
Ranchi,Pulses,Sandy Loam,6.95,Medium,Medium,Medium,988,19,1.39
Ranchi,Maize,Loamy,6.69,Medium,Medium,Low,1155,22,3.77
Ranchi,Rice,Clay Loam,6.92,High,High,Low,1569,30,4.12
Ranchi,Rice,Clay Loam,5.68,High,Low,Low,1454,26,3.82
Ranchi,Pulses,Loamy,7.16,Medium,Medium,Medium,998,18,1.71
Ranchi,Maize,Loamy,6.59,Medium,Low,High,1129,21,2.83
Ranchi,Wheat,Clay Loam,7.15,Medium,Low,Low,1118,23,2.35
Ranchi,Maize,Loamy,6.99,Medium,Medium,Medium,977,19,3.91
Ranchi,Rice,Clayey,6.75,Low,Low,Low,1253,30,4.01
Ranchi,Rice,Clayey,6.31,Low,Low,Medium,1343,24,2.75
Ranchi,Rice,Clay Loam,6.16,Medium,High,Medium,1484,23,4.36
Ranchi,Pulses,Sandy Loam,6.88,High,Medium,Low,1088,20,1.43
Ranchi,Maize,Sandy Loam,7.44,Medium,Medium,High,920,22,3.72
Ranchi,Wheat,Loamy,6.93,High,Medium,High,1314,25,2.39
Ranchi,Rice,Loamy,5.91,Medium,Low,Low,1210,25,3.49
Ranchi,Pulses,Loamy,6.09,Low,Low,Medium,884,28,1.84
Ranchi,Pulses,Sandy Loam,7.18,Medium,Medium,Medium,1022,27,1.53
Ranchi,Wheat,Loamy,7.09,High,High,Low,1100,24,3.24
Ranchi,Wheat,Loamy,6.27,Medium,Low,Low,1331,25,2.72
Ranchi,Rice,Clay Loam,5.9,Low,Low,Low,1583,29,3.92
Ranchi,Wheat,Loamy,6.03,Medium,Medium,Medium,1162,22,2.41
Ranchi,Pulses,Loamy,7.33,Low,Low,High,879,26,1.21
Ranchi,Pulses,Sandy Loam,6.63,Medium,Medium,High,1081,26,1.03
Ranchi,Pulses,Loamy,6.29,Low,Low,Low,978,26,1.68
Ranchi,Wheat,Loamy,6.85,Low,Low,Medium,1155,21,1.81
Ranchi,Pulses,Sandy Loam,6.52,High,High,Medium,1086,27,1.7
Ranchi,Pulses,Loamy,7.14,Low,High,High,814,22,1.72
Ranchi,Rice,Clay Loam,6.64,Medium,Low,High,1463,27,2.82
Ranchi,Maize,Loamy,6.77,Medium,High,High,1125,27,2.77
Ranchi,Maize,Sandy Loam,6.12,Medium,High,High,1104,22,3.71
Ranchi,Wheat,Loamy,6.25,Medium,Low,Low,1210,21,2.39
Ranchi,Pulses,Sandy Loam,7.25,Medium,High,High,1006,18,1.46
Ranchi,Pulses,Loamy,6.61,High,Medium,Medium,854,27,1.2
Ranchi,Wheat,Loamy,6.85,High,Low,Medium,1020,20,2.65
Ranchi,Wheat,Clay Loam,7.17,Low,Medium,Medium,1150,25,2.97
Ranchi,Pulses,Sandy Loam,6.43,Medium,High,Low,981,25,1.72
Ranchi,Maize,Loamy,7.22,Low,High,Medium,976,23,3.06
Ranchi,Pulses,Sandy Loam,6.6,High,Medium,Low,896,24,1.72
Ranchi,Wheat,Clay Loam,7.16,Low,Low,Medium,1373,21,2.69
Ranchi,Maize,Sandy Loam,6.96,Low,High,High,1017,24,2.87
Ranchi,Rice,Clayey,6.81,High,Medium,Low,1280,30,3.23
Ranchi,Maize,Sandy Loam,6.54,Low,Low,Medium,1106,18,3.79
Ranchi,Wheat,Clay Loam,6.81,High,Low,Medium,1255,20,2.6
Ranchi,Maize,Loamy,6.13,Medium,Low,Low,985,30,3.93
Ranchi,Pulses,Sandy Loam,6.41,Low,Low,Low,908,19,1.5
Ranchi,Rice,Clay Loam,6.35,Medium,High,High,1348,24,2.94
Ranchi,Maize,Loamy,6.55,Medium,Medium,Low,1177,19,3.78
Ranchi,Wheat,Loamy,7.1,Low,High,Medium,1246,24,3.26
Ranchi,Wheat,Loamy,7.39,Low,Medium,High,1348,20,2.44
Ranchi,Pulses,Loamy,7.48,Medium,Low,Low,842,21,1.96
Ranchi,Rice,Loamy,6.06,Medium,High,Low,1294,31,3.42
Ranchi,Rice,Loamy,6.48,Medium,Low,High,1262,23,2.71
Ranchi,Wheat,Clay Loam,6.03,Medium,Medium,High,1220,21,3.37
Ranchi,Maize,Sandy Loam,6.16,Low,Low,High,1065,25,3.13
Ranchi,Rice,Loamy,6.44,Medium,High,Low,1403,27,3.82
Ranchi,Maize,Loamy,6.42,High,Medium,Low,1093,20,2.95
Ranchi,Wheat,Loamy,6.71,Low,Low,High,1115,20,3.23
Ranchi,Maize,Loamy,6.22,Low,Low,Low,1113,18,2.29
Ranchi,Wheat,Clay Loam,6.56,High,Low,High,1061,24,1.89
Ranchi,Wheat,Clay Loam,6.8,Low,Medium,Medium,1212,21,2.9
Ranchi,Pulses,Sandy Loam,6.02,Medium,High,Low,839,19,1.16
Ranchi,Pulses,Sandy Loam,6.96,High,High,Low,1100,27,1.09
Ranchi,Rice,Loamy,6.75,Medium,Medium,Medium,1435,25,3.74
Ranchi,Wheat,Loamy,7.06,Medium,High,Medium,1128,25,1.98
Ranchi,Pulses,Loamy,6.01,Medium,Medium,Low,893,19,1.88
Ranchi,Wheat,Loamy,6.71,Medium,High,Medium,924,18,1.82
Ranchi,Wheat,Clay Loam,7.29,Low,High,High,1230,18,3.01
Ranchi,Wheat,Loamy,6.16,High,Low,Medium,900,18,1.81
Ranchi,Rice,Loamy,6.54,Medium,High,Low,1333,28,4.3
Ranchi,Pulses,Sandy Loam,6.91,Low,Low,High,997,28,1.96
Ranchi,Wheat,Clay Loam,7.05,High,Low,High,1117,25,2.31
Ranchi,Rice,Clay Loam,6.39,Low,High,Medium,1438,27,3.4
Ranchi,Wheat,Loamy,6.95,Medium,High,Low,1340,22,3.03
Ranchi,Maize,Sandy Loam,6.23,Medium,High,High,1191,19,3.57
Ranchi,Maize,Loamy,6.57,High,Low,Medium,941,27,2.15
Ranchi,Rice,Loamy,6.47,High,Low,Medium,1329,22,3.61
Ranchi,Rice,Clay Loam,6.51,Medium,High,Low,1366,27,3.93
Ranchi,Rice,Clayey,6.21,High,High,Medium,1342,23,3.44
Ranchi,Pulses,Sandy Loam,6.15,High,High,Medium,1098,22,1.77
Ranchi,Wheat,Loamy,6.8,Low,Medium,Medium,1041,21,3.28
Ranchi,Wheat,Loamy,6.41,Medium,High,High,1024,24,1.87
Ranchi,Pulses,Sandy Loam,6.84,Low,Medium,Low,999,25,1.67
Ranchi,Maize,Sandy Loam,6.2,Medium,Low,Low,1100,24,2.57
Ranchi,Maize,Loamy,6.81,Medium,Medium,High,1023,27,3.58
Ranchi,Maize,Sandy Loam,6.01,Medium,Medium,Medium,998,18,2.6
Ranchi,Rice,Clay Loam,5.52,Low,High,High,1340,31,3.74
Ranchi,Rice,Clay Loam,5.83,Medium,High,Medium,1566,29,3.27
Ranchi,Rice,Clay Loam,6.5,Medium,High,Medium,1577,29,3.83
Ranchi,Pulses,Loamy,6.54,Medium,Medium,Medium,978,26,1.3
Ranchi,Wheat,Loamy,6.06,High,High,High,1094,20,2.47
Ranchi,Maize,Loamy,6.12,Medium,Low,Low,1102,28,3.79
Ranchi,Maize,Loamy,6.68,High,Low,High,1054,30,2.33
Ranchi,Rice,Clay Loam,6.85,Medium,Medium,Low,1348,24,3.8
Ranchi,Pulses,Sandy Loam,7.14,Low,Low,Medium,905,18,1.89
Ranchi,Wheat,Clay Loam,6.49,High,Medium,Medium,1312,23,1.96
Ranchi,Wheat,Loamy,6.12,High,Low,Medium,1277,22,2.73
Ranchi,Wheat,Loamy,6.37,Medium,High,Low,1176,25,2.89
Ranchi,Maize,Sandy Loam,6.14,Low,Medium,Low,1090,27,2.06
Ranchi,Rice,Loamy,5.73,Low,Low,Medium,1598,32,2.82
Ranchi,Pulses,Sandy Loam,6.85,High,High,Low,842,27,1.89
Ranchi,Maize,Loamy,6.49,High,Low,Low,1065,30,2.0
Ranchi,Maize,Loamy,6.85,Medium,Medium,Medium,959,21,3.5
Ranchi,Pulses,Loamy,6.4,High,Medium,High,879,26,1.03
Ranchi,Wheat,Loamy,6.26,High,High,High,1227,18,1.97
Ranchi,Pulses,Sandy Loam,6.97,Medium,Low,Medium,808,27,1.45
Ranchi,Wheat,Clay Loam,6.81,Low,Low,High,1156,21,2.48
Ranchi,Wheat,Loamy,6.5,High,High,High,1132,18,2.36
Ranchi,Wheat,Clay Loam,7.01,High,Low,High,1239,22,2.84
Ranchi,Maize,Sandy Loam,7.14,High,High,High,932,23,2.19
Ranchi,Pulses,Sandy Loam,6.9,High,High,High,1074,24,1.44
Ranchi,Maize,Loamy,7.47,Medium,Low,Low,982,23,2.92
Ranchi,Wheat,Loamy,7.16,High,High,High,1044,18,3.31
Ranchi,Wheat,Loamy,6.66,High,Medium,Low,1372,24,2.76
Ranchi,Maize,Loamy,6.12,High,High,Medium,1035,20,2.98
Ranchi,Pulses,Loamy,7.09,Medium,Medium,Medium,989,20,1.92
Ranchi,Pulses,Sandy Loam,6.22,High,Medium,Low,1048,18,1.32
Ranchi,Maize,Loamy,7.49,Low,High,High,915,21,3.11
Ranchi,Pulses,Sandy Loam,7.1,Low,Low,Low,883,27,1.16
Ranchi,Rice,Loamy,5.7,High,Medium,High,1477,22,2.93
Ranchi,Rice,Loamy,6.06,Medium,High,High,1596,24,4.32
Ranchi,Rice,Clay Loam,6.04,Low,Medium,High,1595,29,4.1
Ranchi,Rice,Loamy,5.81,Medium,Low,Low,1326,28,4.23
Ranchi,Wheat,Clay Loam,7.31,Medium,Medium,High,1079,23,1.93
Ranchi,Maize,Loamy,6.89,Low,Low,Low,1044,21,3.19
Ranchi,Rice,Loamy,6.91,Low,Medium,Medium,1456,23,3.36
Ranchi,Rice,Clay Loam,6.93,High,Medium,Medium,1380,25,2.91
Ranchi,Wheat,Loamy,6.2,High,High,Medium,1330,20,2.35
Ranchi,Rice,Loamy,6.16,Medium,High,Medium,1315,23,4.47
Ranchi,Pulses,Sandy Loam,6.1,Medium,Medium,High,1037,22,1.43
Ranchi,Pulses,Sandy Loam,6.0,High,Low,Medium,830,22,1.54
Ranchi,Maize,Sandy Loam,6.2,High,High,Medium,976,23,3.3
Ranchi,Pulses,Sandy Loam,6.95,High,Medium,Medium,922,18,1.38
Ranchi,Wheat,Clay Loam,7.38,High,Low,High,1389,19,2.06
Ranchi,Wheat,Loamy,7.04,Low,Medium,Medium,1112,19,2.11
Ranchi,Maize,Sandy Loam,5.97,Medium,Medium,High,1154,22,3.09
Ranchi,Maize,Sandy Loam,6.77,Low,Low,High,1158,23,3.45
Ranchi,Maize,Loamy,7.2,Medium,Medium,Low,1143,26,3.69
Ranchi,Maize,Loamy,6.43,High,Medium,High,930,19,3.99
Ranchi,Wheat,Clay Loam,6.24,Low,Low,High,1213,21,3.26
Ranchi,Pulses,Sandy Loam,6.15,High,High,Low,1031,23,1.21
Ranchi,Wheat,Clay Loam,6.94,Low,Low,Low,1397,24,2.22
Ranchi,Maize,Loamy,6.36,Low,Medium,Medium,1160,18,2.4
Ranchi,Maize,Sandy Loam,6.41,High,Medium,Medium,1036,26,3.98
Ranchi,Rice,Clayey,5.96,Medium,High,Medium,1393,25,3.89
Ranchi,Wheat,Loamy,6.3,High,Medium,Medium,1068,19,2.98
Ranchi,Wheat,Loamy,6.4,High,High,High,987,24,3.31
Ranchi,Pulses,Loamy,7.16,Medium,High,Medium,821,25,1.76
Ranchi,Pulses,Loamy,6.85,High,High,Medium,980,27,1.15
Ranchi,Maize,Loamy,6.63,Low,High,Medium,1023,25,2.32
