Fertilizer,temp,N,P,K,yeild
57.93532263979897,37.021521238609324,61.038654116031694,20.952153686212313,18.271250248607824,7.45046966899017
64.82169691004528,39.039584303039454,64.63644638077955,20.909171765983988,18.909798978118726,7.662933788703893
64.98625852802773,38.93905494245998,65.09151525287956,21.064174212608176,19.048913003936704,7.484904856310706
57.88618515544771,37.09246791020877,61.06862814209083,21.077714878582974,18.035229354314456,7.5875210652065075
58.08034098635355,39.02599011061584,67.92637175672103,19.000281801969624,15.895995854240429,7.301796694359593
57.84992949575667,38.925729505542144,67.895604723798,19.085178297727936,15.881797006600145,7.33890097036616
58.05571017622012,37.07724008566672,60.93885097204533,21.060313957410955,18.005360117819375,7.553121282537641
64.86705603412558,38.99480536418167,64.97109939882195,20.898838976059828,18.953792094816936,7.6637982392739685
65.01285715844364,38.97728175009154,64.90581072410707,21.025410437712388,18.97360422873274,7.3338328654824885
59.00959838661833,39.943832001886975,66.96703764534823,17.85914089034439,16.009073672621778,7.47694356380402
64.99745889922383,38.96984432499677,64.92369797590152,21.04750192808889,18.936771301785498,7.669635926016227
58.03587383034212,37.02489273883229,61.1313622197117,21.0470336474349,17.976132633764795,7.615263176044267
58.04248179909802,36.93739969614088,60.97915435591527,21.0921727455951,17.994721466947773,7.647534450130649
58.03702564683606,36.99371069722626,60.95177305434228,20.92613699948044,18.030946890335468,7.554470926663976
64.85514663734206,38.90050222388269,64.93898292594363,21.166174464224518,19.00713013178967,7.52859676264268
65.06045529023082,39.00906747703144,64.99827573310911,21.101897570825713,19.1198264453739,7.54181090392324
57.95596535746391,39.115744994995374,67.89066616381487,18.899224215010154,16.02003093007993,7.420348854686346
65.13590589294495,39.21425102933574,65.1444640108784,20.841756844753196,19.022775827684654,7.555993139749677
58.17399938246878,39.031131831675054,67.98541546294952,18.997139698445164,16.083093966133312,7.52558083213545
58.03550331739061,39.34110773637607,67.96881576978839,18.91550636988748,15.939167339195189,7.316890294489816
58.14742301517613,36.98072826578153,61.066565127449856,21.026308173361176,18.109453535366292,7.586110849757327
65.15269606729359,39.09827875058057,65.01444259726495,21.097198315971095,18.973998717163095,7.37580199243335
58.213629604458546,39.01640719252243,67.92904729246848,19.052844947143548,15.96072214617227,7.3648364885795985
58.97761582542584,39.96713927613719,66.96362252835078,18.09301708878673,15.941854242194326,7.412972840219308
65.00081363280268,38.88213636750606,64.85645104281309,20.971851144744996,18.991976356594215,7.286197291384027
64.92118964729232,38.92955320190052,65.18305147015982,21.005095156438745,19.038324432385426,7.578375802329148
58.195477242528334,39.022461412596776,67.86282177388203,18.79029488287767,16.038749203949298,7.551260157025724
64.95528185287276,38.79732454966296,64.96232374122542,20.68965104887681,18.799338479513995,7.568679035002388
58.862195470636344,40.03086545518169,67.03000609463986,18.11311288788774,16.064349851454335,7.477645864921516
65.13586275030478,38.79952654585051,65.17568029446032,20.99603316120489,18.90002803142245,7.482866778099048
57.93642203910243,38.93207628432685,68.06219860351582,19.05747893804789,16.109612217613677,7.438887583201475
59.11533369543115,40.0505204127737,66.90907799340849,17.946477502537093,16.061148179714156,7.450436938902304
60.0,38,65.0,20.0,16.0,8.5
65.0,39,70.0,20.0,19.0,8.5
59.88149370025032,37.84004693004495,64.9602947708882,20.121032509217784,15.903659042575239,8.598407616367508
59.93009918554478,38.12790603215379,64.86653243330511,20.101543266361933,16.02303708239918,8.502634108033366
64.92917573573773,38.97855866385035,69.80257609988674,20.014177325243327,18.992505817354257,8.567245476664809
65.10692721710127,39.13848845837467,70.09884380436534,20.00836742077591,19.01911601595279,8.431773257386988
60.00036074375296,38.01967907550703,65.00201545508872,19.989935524128967,16.029824501870774,8.62987051450055
59.96221156332374,37.90805759222571,65.06273564813787,20.10061155814045,15.915477813113188,8.464575209582339
64.9294818984246,39.02867363219743,70.0579127886205,20.217844295414505,19.173185882699627,8.485120247150608
65.01123243254678,38.95480120693577,69.79405314897205,20.00484643357509,18.93787645260486,8.43451554632885
65.00889758534919,38.898419044151034,69.94488411206095,19.967271769425274,19.078718662566978,8.339322851752415
60.02097396613702,38.076175586962016,65.01486632311705,20.06125182989059,16.038202370021207,8.375673319864845
60.0389023967524,37.91985745340737,64.90092535870052,20.074345959418654,15.989867394946211,8.590256943514731
59.924673334945375,37.908059464250584,64.9418170063432,19.874031033013036,16.035205307147187,8.49185724321873
59.990704877403736,38.076204481259495,64.88912003337171,20.116084456463554,15.918356976675408,8.543401018467137
59.68324501263362,37.95032815267844,64.85222365257344,20.061122224796183,15.849831007338862,8.430970907160848
59.96311525384929,38.06467113263454,64.87284845631825,20.08308308250567,16.013278093717574,8.447111134180531
59.99319295429319,38.146727135189124,65.15196436903491,20.046395187020305,16.081125928147543,8.443837530584565
65.06275355837558,38.92375120909123,69.91290941922905,19.89161639561195,18.997226639372677,8.503292818597028
60.08480340403913,37.854964110770425,64.87735548056239,19.991102492103128,15.88978919548502,8.4934813359012
65.10242290501564,39.029832387148794,70.17726780627504,20.073727106685407,19.051590336823732,8.562173247112577
65.12845216508781,39.16411569374835,69.97006302130846,20.101047193610174,18.972922577788907,8.534981248746332
60.17908991488064,37.848066217508006,64.96516003745629,19.963955913464524,15.937013989072375,8.714086629902074
60.011626631254764,37.87238892445036,65.12080364012454,20.15180474668438,15.928075359144774,8.55504376593542
60.01359561743334,37.76856565222143,65.03377235091114,20.00079397482387,16.05208991350022,8.621095628219784
65.03228571815424,38.89195269435718,69.85496433886783,19.79181096987829,19.269168459272546,8.612570277179803
65.10138844940025,39.04470878140433,70.04231702403784,19.945590245135783,19.227915757396065,8.409592598018333
64.83110105528388,38.87056439139634,70.13626507432129,19.981059814344146,18.969532198252864,8.303551573603617
65.08508609465807,39.02482470634227,70.12963996804278,20.108951423752163,18.811556248887577,8.65772319776333
65.06273662245887,38.98251152557109,69.97558602940586,19.941394107574894,19.156367149697434,8.424499988976644
60.033777407487875,38.06791639150285,65.04785659875583,20.143281479815023,15.947930061813963,8.500919615346998
59.92213290057213,38.107559124624906,64.94941500477789,19.824190282922427,16.062926580528416,8.423054600259437
59.97586013569145,38.08401990547981,65.01850389135903,20.030540470220018,15.937610858363648,8.391032533290879
59.967025881113344,38.206589603999234,65.07448364808883,19.91140593003476,15.929006638866824,8.290086418437493
59.887269062738014,37.87693998829804,65.13197794148093,20.143782459595553,16.127798400046178,8.648849738321251
64.78251656270571,39.034108309948536,69.98031393904179,20.152531327223254,19.097331814946653,8.749941599870175
65.09319039592198,39.07695149471373,69.94272480444066,19.922975958441416,18.80036838356911,8.503663275505858
60.217861952993154,37.97069255684239,64.98487755696827,20.077957309513973,16.13451276189545,8.539639169826295
64.91073863915301,38.682270250834236,69.9893094511468,19.91395855035548,18.88721989004242,8.510860564960808
65.198621436524,39.054417847313516,70.152185732085,19.991786005995746,19.162264249541444,8.460204479867384
60.10178098468158,37.97114033258112,65.08424528563003,20.063169200564907,16.107598383118802,8.28314942093578
64.81058456657738,38.91471808710066,70.1832686369113,19.92974909747174,19.0696319180023,8.471185673516445
59.754177988435934,37.93362212678157,64.95725263863483,19.903078119778744,16.076031324143894,8.607567466831457
60.05998009908552,37.91807929090142,65.17349602623689,20.010556696778917,15.867372823353621,8.576537691637268
60.07492970100299,38.047490229796665,65.00975219578982,20.038930064156535,15.848260066577208,8.547611696952632
64.98234948420189,38.80049143629489,69.944701185121,19.975937999293986,18.893613149452293,8.483368154923026
60.133494665862436,37.99921909676983,64.83416729535546,20.078849472958176,16.130851269231453,8.783203130413296
59.91304408794834,37.78194907538931,64.89532389969781,20.01756007414761,15.930512168489521,8.570494622490358
64.97959617548257,38.87863007857601,69.97268744467996,19.939586003266136,18.9683482961529,8.452924685935091
60.141527032457525,37.956941261758416,65.01031189132516,20.090935134544264,15.977142550281805,8.472205376872724
65.0021072344283,38.980298438752335,70.0509050529797,20.027262667190524,19.058213465452134,8.272930631834022
65.02559039315481,38.99332177245382,69.97079256959938,20.05924459222366,19.030837998593782,8.371961622341969
60.058094734870444,37.98787825033257,65.09089372369544,19.927594733910215,16.002047111907043,8.507990270600022
59.86585158880118,38.02263789800098,64.84085499442581,19.862532099769798,15.926403479354276,8.543361311209498
60.042025728025784,37.87810151018893,64.8870431330188,20.010940608073348,16.068095691159183,8.66314104254568
65.05610608267214,39.06831476685607,69.97490173796551,19.990313083625743,18.879084359329724,8.576032463061544
59.94169307160157,37.85708578360937,65.0991285829166,19.92806750424615,15.969860892982057,8.540746966598766
64.94113786017239,39.02158258531986,70.0904634720893,19.885405733283424,19.013720943579738,8.564397146859413
64.8956592083422,39.16594880437198,70.03643800123132,20.03448423067612,19.073489495905207,8.513718123056318
65.02935104219952,39.10265123180013,70.04411842315692,20.06888531894352,19.134438139000107,8.593898150850695
64.94425102511948,39.1286341991108,69.99556702094164,20.211931730352266,18.8629469568704,8.42670037478813
64.88674321072997,39.003448517953,70.05513625144441,20.191602260797804,18.951747462350077,8.530327335476025
64.97118530870458,39.11315193357069,69.87182237405818,20.10270972764489,19.137820715182478,8.483611267352433
59.917449274004596,37.93047130448654,65.12939255111118,19.918255825149014,15.87746215425652,8.464117696727515
65.10813318373677,38.975910907208466,70.06499291528274,19.933420336335054,19.09860698177057,8.629818587590359
65.03042452970595,38.96001173337278,69.9844894042766,19.998014779867535,18.97819838131551,8.516538879437146
64.87249997357529,38.99399007376526,69.97775856213909,20.018363548174598,18.890219222819148,8.578660518198472
60.020332812128274,38.09116606602733,64.95631307991812,20.061910953807963,16.091561790195836,8.3420307693529
60.07920505171885,38.05822412767642,64.78029505553616,19.925504145766105,16.024021074844754,8.423210921624149
59.94304134259699,37.93715323434612,64.994855350916,19.91205037300359,15.92646703376616,8.495639087544664
60.0930240730618,37.985917663846635,64.94190229554279,19.996927277179086,15.996045014290344,8.404974631464743
60.03308915283036,37.882704157941866,64.92162491591375,20.001992435679647,15.940541091713872,8.423377661343137
64.96647666293573,38.98295693674076,70.0630142885343,19.989981188570727,18.940556428537597,8.446926846988156
60.01926894733617,37.926238153070905,64.92969852010378,19.920463379458795,15.942546643699767,8.356940577753427
59.88125050446432,38.091452797468044,65.02437161071428,20.073740231281054,15.856677773676168,8.606920347154972
60.064252799268075,37.998061752199995,65.11560323909217,19.963462376807797,15.97351769552327,8.598732173413396
60.00018194069782,38.06855057716562,65.04912103676624,19.897484763331743,16.078322005358274,8.414709856428637
60.216246677325586,37.93556760905991,64.922851556888,19.976682664177826,16.018835088942545,8.530259811626525
65.00975853168693,39.25206310235059,69.91899789684811,19.953062469435004,19.056917437519765,8.346051431719028
59.916042935684175,38.031948307004214,64.94864928889271,19.98754272454782,15.887268469728578,8.586836396471552
60.117830303209,37.87251034172345,65.17110477821174,19.848270683309362,16.070623206712803,8.492420026786847
60.00390348120419,38.06273231767451,64.97711400321138,20.089886916297733,16.056117713915324,8.654175488259574
65.0565752559073,38.96552993900935,70.1155319089724,20.032883873129613,19.03932002145697,8.421827821396876
64.9365054842856,39.066701366944436,69.88353337126368,19.9477379554836,19.03466229526771,8.498370972611058
59.98752303591794,37.887018488250845,65.12934272420325,19.945098952838517,15.986924394445104,8.438317404398296
60.01232682840836,37.98560009453984,65.05022485228474,19.880377410715365,15.929510407373119,8.379506094338971
65.02934825803501,38.85861818554568,70.04408630513603,20.135592027321145,19.022120882856175,8.492795928735628
64.98224318449894,39.03408058543295,70.0278108546863,20.028582550878518,18.91632615338522,8.42309049328561
65.10953299396343,39.07924089582725,70.10370770828885,20.228233000563364,19.112454374809687,8.432988544359144
65.17699350801011,39.106918188225066,70.14685682909337,19.85151977038083,18.946345650567817,8.584975702963858
64.88135457884567,38.914751607588535,69.83146376074652,19.978695874541284,18.920963978153335,8.477911162766334
64.87368054162627,38.91594727639601,70.09680484657986,19.828407815910147,18.8746178161228,8.37899600519631
64.91213479481141,39.030626825127094,70.01145263423298,19.996780920420306,18.93147661456804,8.480907023686648
59.93380418558445,38.01328531085631,64.95611288907106,20.010853617406315,16.115476269744775,8.545555591318788
65.21331743029148,39.10248701614065,70.01339567683281,20.051571129818505,18.942827172138127,8.608996360585293
60.04765344218488,38.06595205920872,65.05259342143839,19.977396558002404,16.10490667772998,8.546112647624081
59.96283592549849,38.019916279500976,65.12644045818705,20.010865738178616,15.996002982822079,8.435168212526717
65.10975201220513,39.20958322265466,70.15169275449297,20.149614264521123,19.12023165206892,8.620938890546261
65.01141764974416,38.96799856206469,69.93723925634518,19.878845595804854,19.105805365671998,8.614051731153603
65.11585054583874,38.978907828926914,69.94536436798985,19.879079371350272,19.144726208482975,8.406013546688754
59.94551074598791,38.03904840108038,65.04789585734498,20.130031786014122,16.079851075963536,8.535745254593099
65.10379005495376,38.933647618524574,70.03935544719668,20.046631871124834,18.968966330643358,8.529720124339494
59.917855990989366,38.16937406935269,64.92151346207554,20.0459401864234,16.066154918338277,8.49058727495238
64.98465393785892,39.17932947946685,70.09046030983647,20.072491002262776,19.119426057051655,8.371551371807914
60.05959869743317,38.08233847640583,64.96088988762557,19.983598644173,15.931663164581927,8.471472809289086
64.85712911810079,39.09950924383638,70.05230530365758,20.1867792234582,18.9602724714763,8.528254314456314
65.0460705746944,38.89279545534541,70.03003855217804,19.989765719423065,19.194024451264614,8.385903986138327
60.16237838382744,37.965392723337494,65.02108679126466,19.977074777611755,16.275092708559043,8.4985519286258
59.94867510487806,38.08440198591857,65.07887603829579,20.135341076519232,15.936385641692945,8.429978532102721
65.20603727275653,38.9601460010224,69.98491291481129,19.956838416704464,18.986089978694377,8.495814982512021
64.97719146160702,38.810503973924966,69.9177999746184,19.9388769715507,19.006805514790535,8.520638846749083
65.04857710049431,39.04370116916566,69.988281044154,20.031302678798887,18.975291414545218,8.512720310818995
65.039400109658,39.00642681521246,70.11411565579797,19.91943658181111,18.907319951144867,8.504618506595486
65.04941037691583,38.91291273859646,69.95148332965,20.1310930146998,18.952920642810362,8.502521186673357
64.97976058581759,39.06428034934697,69.9641191535705,20.12109728022046,18.961749443683686,8.571500844902616
64.86647344116284,39.08508769040881,69.99985276493597,19.95136144147065,18.938030023556834,8.470851954433876
64.8632920026192,39.05320257859265,69.72741988383544,20.233932363335473,19.165342542681646,8.466518321077746
59.73727487119605,37.98183382498074,64.9802693316808,19.908342722138723,16.084238852313803,8.513974132499644
65.01750652648334,38.95702397107413,69.99427777071615,19.89839651235453,19.03455438353185,8.548402073060029
65.06621577049884,39.00759699350787,70.06387322125967,20.118295095737146,18.864316602230833,8.467379490883257
64.98233245554863,39.0778352183203,70.08692353095552,19.90754518238803,18.870081601906804,8.627579554327195
64.85523553531256,39.014306968824805,69.99711505498466,20.05756769651823,19.07789331841681,8.61855825437238
59.9071255014791,37.839496990948454,65.04172696429985,20.021880860996724,15.863224428668595,8.553947271542112
60.037122378049936,37.8881947724428,65.102880910024,19.92108169119939,15.966699517062498,8.587415484433
65.09505573033317,39.09869433664861,70.12942240055628,19.923274830428063,19.025111696777177,8.434157954040337
65.09053147550418,39.01687535869789,70.0319324094047,19.92376819224673,18.996145170804738,8.375509455953795
64.87341420461613,38.8730407793027,70.05159669805509,20.07557503420056,18.912802560488284,8.466226876179327
60.05859128797563,37.91734309528016,64.95423431100487,20.037065192726978,16.20770738538902,8.60712850501634
65.19639831723828,38.95105791497567,70.07983609826017,19.962275320035033,19.002889523385704,8.612202229435304
59.92396304786903,38.075729766949884,64.79799215660199,20.05306302017025,15.900385503402493,8.487569373353107
64.97799777849336,38.91937416985207,69.74318770666525,20.005832006598723,18.906418756933558,8.583496834046368
60.03678693295496,38.01253697184499,65.02882615604749,19.954439908761685,16.164979917761087,8.540005118948882
64.94278410594742,39.05073272072013,70.05528926975339,19.997892924557217,18.831955786852724,8.53012717503155
59.94619318802626,37.929459036510835,65.03520686551146,19.9072716595708,16.1073300906783,8.568309241017392
64.94775895328212,39.05750815832337,70.1191115986303,20.033246801302337,18.96585447446441,8.51527624579933
65.06049766999463,39.24205353942637,70.17756037325891,19.8317352746989,18.978154739039315,8.334805858600596
60.063082763794846,38.07511552138971,64.99486270362999,20.001691869913614,15.918588480109207,8.553862850781778
64.9344628678309,38.914881379174055,70.07015309573644,19.901587157159405,19.002544677932516,8.354593724489328
59.96992304766798,37.89680227471954,64.87717813276797,20.16554531022412,16.086686782494898,8.631294918510523
59.96680366415096,37.97278860207693,65.08331028579892,19.807640108811537,15.963226983568603,8.555725436064494
60.066813628821826,38.036733015062296,64.88089851798033,20.060625940541083,15.98934604432865,8.687976748531188
59.91686246617053,37.92725200237544,65.1107750495648,20.036423915996025,16.062397649615807,8.574605279232564
65.0958513579451,38.88649492414794,69.9547142829965,20.130142025554015,19.055661098562172,8.54459617956236
65.10872029747348,38.91117473296653,70.0875464009605,20.037399743713483,19.09972049344015,8.458213155182055
59.998700867909925,37.90337213604348,65.0513102997129,20.004804194200485,15.947781546628763,8.534839811991784
59.99139187324937,38.14652714859631,65.05488074685628,19.94584235669228,15.983520877213818,8.516113075189859
65.19514201137801,38.918360357341435,70.01463545078163,20.04465977094942,18.887592524435593,8.378671300854958
59.91906194838342,37.95940137694464,65.12154557153187,20.106733962552404,15.83770285969255,8.467416035218713
64.8377808702629,38.980813166120285,70.09951049153553,19.93119896817267,18.926602900736672,8.4424410515339
59.98112956491963,37.9527011378762,64.97469136266506,20.001731607911506,15.868981832427261,8.454030511447504
64.88674589666675,38.89672401851727,70.14515834276192,20.25679106605695,19.038068512277132,8.506135552091923
60.092365988682,38.01629973843486,65.09590878639239,19.923772093879077,15.991666163957591,8.691635023605084
64.73689458711762,38.97478344138539,69.97143622483209,19.92577596337521,18.871677839724267,8.43589838151098
65.00635865854272,38.94043125914787,70.10275545517437,20.329552483152213,18.942486078607917,8.364393630892787
65.0821691537535,38.92377993273595,69.856808941417,20.035918846336706,19.04722067541598,8.54326156837919
65.05084959962375,39.07576256459591,70.04636722761131,20.160513954847662,18.94747650851151,8.425420207922802
59.85272674457722,37.923398631014074,65.17557845097713,20.043317004723797,15.961452604276168,8.404716212241105
59.99724063099798,38.015112886882086,64.95311944514481,19.979800245937273,15.952217564444624,8.451788368909439
64.86430050585665,38.96718757664791,69.89315993320972,19.92340145763623,19.006778089793755,8.397501176852257
64.76235069172398,39.11638971818088,70.10054485678458,20.099108471013423,19.106206856612186,8.364318038875258
60.00894027461938,38.17354383076997,64.87033570318759,19.988108968489886,15.865292745829313,8.673069301742279
65.02261466589495,38.97606094041173,69.81611825323628,20.033915852608693,18.80490440982359,8.426800361975813
60.02618129409595,38.26501749236617,65.03423522458748,20.131687971318154,15.917041963626183,8.458284499250215
59.77289882050237,37.977536282897255,65.11252089994629,20.02826128743271,15.838695258456452,8.598402925638547
60.02458673316509,37.9160925149752,64.8555906350494,19.954838145499465,16.04710159629217,8.570635093961698
64.79988640688187,39.17892531353511,69.99420918122014,19.865789304361932,18.7827882607466,8.508550658114524
59.98115296325432,37.897815896525614,64.86279931897161,20.081563417264828,15.953636148485966,8.487800937338799
65.08044423801634,39.05280169946892,70.08536106059124,19.91884051172557,19.066019847116443,8.576047987907298
59.90154969626802,37.91352762631745,65.07394707153017,19.93524335902225,16.16249385569901,8.500782166386216
59.887732359516484,37.79382705401269,64.95963488069357,20.089735259447476,15.921655439969891,8.402432229583574
59.904776445041506,37.92208176624524,65.256621942376,19.999960925933724,15.846444167354386,8.50814080545983
59.93687636289933,37.951503229200966,64.98477858687916,19.810952115052633,15.895881638570387,8.540880343267007
59.89137183446476,37.99963972588722,64.84780880342088,20.093402847382862,15.909200225280255,8.735137105040632
64.85527510950853,39.03386076747238,69.83585930432393,20.09831378792033,19.06603269359243,8.38323709173455
59.878892985506866,38.01126803051009,64.88956170330094,20.154191767322022,16.00472569053446,8.552425066989302
65.11062435187905,39.11073799093672,69.96092238262624,20.032306658899262,19.104987870572984,8.410662423906052
65.0317196551943,38.89233197830607,70.02343386952832,20.110773559741098,19.182626011671573,8.43452619781619
60.14822569607583,37.98480723413814,64.98371548534487,19.988984938711905,16.0482808690157,8.35410465479682
65.05485102272992,38.960856156934845,70.08460227814831,20.01679213938342,19.099751830127364,8.459629167648693
60.06291395571609,38.02810459487363,64.9925196696289,20.16817525992598,16.09011371571197,8.59826008101115
60.13459975751521,37.978840228690096,64.98344237183046,20.087979807811266,15.94789110652339,8.410201584375823
59.893990718010905,38.04407037495633,64.9538360698276,20.06659015023142,16.01145261437596,8.534018520563995
65.02223779019666,39.08968480088294,69.99773993504579,20.090969832994723,18.905107932415177,8.577510218152781
65.11201551713279,38.86894635082305,70.02777877580276,19.99948952575396,19.02556192283749,8.425769891645944
65.26946146893202,39.10982276998243,70.00356942765556,20.093525200435852,19.10908247355476,8.53145651819853
60.193607559267214,37.96827625808635,64.9536901335625,20.135541456445814,16.05977065152145,8.516236490778383
60.236121301977775,38.13887341466032,64.99302339024861,19.900549488669522,15.989231986951658,8.585055994757594
59.92420922931923,38.06114908106621,64.89384922079127,20.06324532209517,15.975663409086481,8.443553318560694
59.87442740220592,37.91516802424293,65.03015669482569,20.03345402956083,16.078281688370637,8.438523974389614
64.96630140255995,39.12391137002351,70.14488642185948,19.966955158172496,18.843997584222333,8.450512386796166
60.04421350817105,38.21875256560808,65.04717314850889,19.99037550533568,16.15444552081995,8.647838358644227
65.18228233484949,38.921360006202725,69.92818317542525,20.122799022044795,18.909059654781057,8.517819257901825
60.046727979937515,38.252884233117896,65.167338523528,19.944011623581247,15.930351594029005,8.552803516821534
59.901354785709614,37.92800724268807,65.04904824168274,20.101267406918836,15.935424391565382,8.445625229297848
60.187059642357646,38.01610986520114,65.01008798242323,19.906030316887012,16.028873542588308,8.437818052900257
60.12113884388726,37.94185167835094,65.06927061740944,20.030758382925434,15.842323112057363,8.594731925027768
64.9605051483708,39.049939959712724,70.00952700168494,19.97552554507979,18.92354494704008,8.5797092164145
60.137325758943504,38.111739934937695,64.87274640551657,20.03452115472762,16.153696892928153,8.642099200878302
64.88730782409598,39.0680053131833,70.04771513487222,20.061630411115587,19.029512683527134,8.424522701961724
59.96826812477793,38.020473803083654,65.04967329194643,20.16807310500322,16.038416223792908,8.515792433425872
77.0,27,75.0,22.0,20.0,9.5
77.0,29,76.0,22.0,19.0,9.5
75.0,28,79.0,21.0,19.0,9.5
77.13879076065811,26.908524004554966,74.78643529451993,22.008585888888003,19.98725660227857,9.566577547518879
75.1545295166261,28.06542772161186,79.15241310511256,21.00750650613333,19.105028976874888,9.554415649330963
74.90362539983344,28.120526249636825,79.08018510047414,20.765572126222736,18.951909337746567,9.563757518534413
74.91705511131298,28.065588224025145,79.13524260716787,21.161255996599646,18.96120748197464,9.429410527697346
77.17954031097445,27.062692275039414,75.06908072607415,21.802397569591466,19.972997623484506,9.567291146832764
77.00270505376935,27.06467228279597,74.98285857624238,21.898207809628733,20.039871349374327,9.48574611887465
76.87648549644726,28.99744784131478,75.96147666128623,22.09655377136028,19.010425182419034,9.660818241989052
74.91843689716048,28.059933619914265,79.06132266920189,20.98010291317363,19.02589622269183,9.47187223476861
76.93716868780328,28.962238256593604,76.05888116360771,21.817627979789123,18.778542416597283,9.646350121762373
75.05181067888297,27.83981739844978,78.9188581277355,20.936712775369312,19.10920250046179,9.420931342080333
76.98756418095248,27.00003786466218,74.83470024957113,22.126704958114626,19.884232705953305,9.51686309466284
74.85528179142088,27.883483660685073,79.02521712809292,20.93092206232288,18.959384773470774,9.339061549988168
77.07754432122529,29.07156685532834,76.03237840642109,22.04939205329317,18.804233838040666,9.555310858797002
75.19235870341825,27.930887124262597,79.08699862561825,20.99756432155589,19.062496791393958,9.651444109861554
75.13483798139985,28.0973795977929,79.10809742439159,21.095510762519815,18.811076917862422,9.436206833337131
74.93083674049352,28.05229828255989,78.93084470308105,20.978706617874042,19.07766671283847,9.4899223560686
77.03767640170956,29.047842549127026,76.1881296768963,22.047056120747435,19.01395972964545,9.363954568054558
74.97191170317365,28.048498583524168,78.92664352511858,21.056650683873883,18.7643301487269,9.546865929967659
77.13679350312397,29.02416670654645,76.12838373161784,22.081834820655565,18.874714495913544,9.500042567565439
76.9950225657858,27.047532638422574,74.93125833319681,21.962901575225814,19.95205533314647,9.454966668003616
77.0285992994164,27.07268519149665,75.00477376291303,22.168273024146142,19.883838988385726,9.511429178998855
77.00970283055386,27.201805685103622,75.03842652155413,21.796367871025105,20.038001735348782,9.525755728809385
74.99474888868266,27.94734110500714,78.95857391281578,21.05954881095808,19.052297064138227,9.5318470610592
77.01628622512291,27.046416032467203,74.95837926723256,21.992192770091666,19.91415639637062,9.607855567975951
77.12442375933327,29.0975600455351,76.006660992532,21.99472178546003,19.013740447532165,9.57989526418846
77.12469503340412,28.992979206110554,76.07377698582854,21.94069579727467,18.99426832926825,9.501701285762802
77.07125109630294,28.905173370356962,76.00245956626519,21.96152860443306,18.96196269243793,9.549530562772835
76.77063687921542,26.97049648834642,75.07573277771982,22.093962462917478,19.941442570150013,9.442592692653468
77.01290247559314,29.053352093846357,76.08844144275984,22.008162425473817,19.119830819712373,9.53134984249283
76.98419001999467,28.863957436715694,76.04749001363933,22.028649577399417,19.12025989018056,9.39785432449309
77.01863785230006,26.93628872871076,74.94686090122937,22.002081611313976,20.08995350186238,9.56551747236119
77.03705669437656,27.20577023647936,74.91876117336498,22.095452728309215,19.973546552024644,9.484915035951836
74.98833098505298,28.063269480936103,79.18354897554968,21.05460579100872,18.874584932012574,9.5104534621042
74.90863203471875,28.156902120188768,79.00972030705636,20.918058824218754,18.918945423934154,9.585387470339846
76.79137991238157,27.133314932589062,74.95207308968112,22.052478387769536,20.11912458911871,9.364477620046591
76.8962656890172,27.209975688432376,75.08729880870709,21.977784499483825,19.897196310560876,9.505291966699572
74.94087633456934,28.00903305971772,79.1475981787281,20.98292979565229,18.97960863644893,9.488239680427743
76.9976370731473,29.168188672398692,76.0054699806814,22.072389846489433,19.122129496029775,9.558707089243512
77.11085960918842,28.96822164677024,75.9504462655942,22.101630228078598,19.019505156377374,9.416696452940826
75.10166152065607,28.08717502418539,78.9852025907576,20.9245503284277,18.903267190766755,9.5453302436442
74.94019871721183,27.958013603658408,79.02817427053114,20.864110960759156,18.97744416563706,9.693581062098389
77.02841912486703,26.800775889509527,74.8907198861665,22.004976969027705,19.894620788293786,9.533718265806543
74.9755927746851,27.970292157817468,78.97580231402969,20.961135434841278,19.031381901492992,9.6142056769273
77.15015380410645,29.013775353337305,75.80973872473399,21.919195027306138,19.161656515370318,9.594389139251687
75.15358217504013,28.030775759642367,78.8529100205088,21.001615533779205,18.998012216023636,9.486214165229711
74.91521018278803,28.05854091443102,78.80429631536802,20.894653306686184,18.93634949320423,9.619456602735418
76.96394043404175,27.141341366261834,74.98857557891307,21.871815591303882,19.888506588674048,9.571671491851236
77.07341806482829,27.000285103784243,74.8346294754677,22.034063515202778,20.07253878132349,9.450631653241853
77.02116790607732,28.972411471606538,75.96636678688151,22.118186525286024,18.992751071734556,9.501628943600453
76.99731147765156,28.948107096951862,75.7967555298369,21.860871573617846,19.050488947753216,9.57933754922138
76.87560583558665,29.200898681504906,75.9751239872668,22.03344499720956,19.18996439989208,9.391541955944875
74.98722734987875,28.067312087928617,79.10604409584097,21.179572724809116,19.07387746924052,9.405215721840339
74.95707012685585,27.963061556407585,78.967037284207,21.090356963787386,19.129228683295864,9.748820392712048
77.01425689525242,26.824642485589585,75.12821221317725,21.900965982288497,20.00231964002864,9.548950142697185
77.02620336356975,26.9533800567747,75.0730929946628,22.009899931372292,19.95339378071005,9.531656233451889
75.11463094228796,28.05902458218951,79.09645105614953,21.055563198903013,18.945556122561214,9.360986912404398
74.9709237502468,28.080665274944604,78.99364761215064,21.05319000138835,19.015823871716183,9.507302032016126
76.99620444318568,26.98312220759449,74.93053334618125,22.035557038881123,19.93244763364939,9.448351381941377
76.99297511396452,27.01362615986554,74.97715622848321,22.222041795254356,19.885989481322678,9.483268217326268
