Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Wheat,Loamy,6.15,Medium,High,Low,1368,18,2.7
Ranchi,Maize,Sandy Loam,6.81,High,Medium,Low,944,18,2.04
Ranchi,Rice,Loamy,6.89,High,High,Low,1403,24,3.72
Ranchi,Rice,Clayey,6.89,Low,Low,Low,1347,22,4.37
Ranchi,Rice,Loamy,6.35,Low,Medium,Medium,1335,22,2.82
Ranchi,Maize,Loamy,7.45,High,Low,Low,1097,28,2.82
Ranchi,Wheat,Clay Loam,6.67,High,Medium,Low,1174,23,2.12
Ranchi,Rice,Clayey,5.86,Low,Low,Medium,1280,22,3.02
Ranchi,Rice,Clay Loam,6.24,Medium,High,High,1500,30,3.55
Ranchi,Wheat,Clay Loam,6.88,Low,Low,Low,1363,18,3.3
Ranchi,Maize,Sandy Loam,7.3,Low,High,Medium,1019,25,3.82
Ranchi,Rice,Clay Loam,5.55,Low,High,High,1438,26,3.92
Ranchi,Rice,Clay Loam,6.18,High,High,High,1538,28,2.51
Ranchi,Pulses,Sandy Loam,6.4,Medium,Medium,Low,1056,28,1.3
Ranchi,Maize,Sandy Loam,5.81,Low,Low,High,1049,18,2.36
Ranchi,Wheat,Loamy,6.81,Low,Low,High,1279,24,2.04
Ranchi,Maize,Sandy Loam,7.38,Medium,Medium,Low,946,18,3.44
Ranchi,Wheat,Clay Loam,7.25,Medium,High,Medium,1133,25,2.56
Ranchi,Rice,Clay Loam,6.36,Low,Low,Medium,1335,22,2.6
Ranchi,Pulses,Loamy,7.23,Low,Medium,Medium,1004,24,1.14
Ranchi,Maize,Loamy,6.83,Medium,Low,Low,949,19,3.96
Ranchi,Pulses,Sandy Loam,6.79,High,High,Low,817,22,1.96
Ranchi,Pulses,Sandy Loam,7.23,High,High,Medium,1063,18,1.66
Ranchi,Maize,Loamy,6.11,Medium,Medium,Low,1139,20,3.84
Ranchi,Wheat,Clay Loam,6.73,Low,Low,Medium,987,22,2.03
Ranchi,Rice,Loamy,5.73,Low,Low,High,1502,30,3.35
Ranchi,Maize,Loamy,6.14,High,High,Low,964,20,2.69
Ranchi,Maize,Sandy Loam,6.48,High,Medium,Medium,1123,20,2.31
Ranchi,Pulses,Sandy Loam,6.21,High,Medium,Low,949,27,1.1
Ranchi,Wheat,Loamy,7.34,Low,High,High,1355,21,3.03
Ranchi,Rice,Clayey,6.28,Low,Low,Medium,1371,26,4.49
Ranchi,Rice,Loamy,5.76,High,Medium,Medium,1576,26,3.09
Ranchi,Pulses,Loamy,6.04,Low,Medium,Medium,979,21,1.08
Ranchi,Rice,Clay Loam,5.59,Medium,Low,High,1317,24,3.74
Ranchi,Rice,Clayey,5.68,Medium,High,Medium,1574,23,3.65
Ranchi,Wheat,Loamy,7.07,High,Medium,Medium,1235,19,1.79
Ranchi,Pulses,Loamy,6.77,Medium,High,Medium,942,18,1.88
Ranchi,Maize,Sandy Loam,6.68,Medium,High,Medium,949,23,3.96
Ranchi,Wheat,Clay Loam,6.07,Medium,Medium,Medium,1193,25,2.08
Ranchi,Pulses,Loamy,7.28,Medium,Low,Medium,864,27,1.36
Ranchi,Rice,Loamy,5.81,Low,High,High,1538,25,3.46
Ranchi,Rice,Clay Loam,6.37,Low,Low,Low,1326,28,3.53
Ranchi,Wheat,Loamy,6.28,Low,Medium,High,1186,18,2.69
Ranchi,Rice,Clayey,5.67,Low,Low,Low,1362,28,2.55
Ranchi,Maize,Loamy,7.42,High,Low,High,982,30,2.46
Ranchi,Rice,Loamy,6.31,High,Low,High,1278,24,4.16
Ranchi,Pulses,Sandy Loam,7.48,High,Low,Low,988,23,1.15
Ranchi,Wheat,Loamy,6.37,Medium,Medium,Low,1084,18,2.12
Ranchi,Maize,Loamy,6.94,Low,Low,Medium,1052,30,2.2
Ranchi,Maize,Loamy,6.58,High,Low,High,1189,26,2.85
Ranchi,Wheat,Clay Loam,7.02,Low,Low,High,975,19,2.31
Ranchi,Wheat,Loamy,6.33,Low,High,Medium,1130,21,2.58
Ranchi,Pulses,Sandy Loam,6.61,Low,Low,High,1012,21,1.78
Ranchi,Wheat,Loamy,6.75,Low,High,Low,1307,20,2.59
Ranchi,Maize,Loamy,6.74,Medium,High,High,948,20,3.49
Ranchi,Wheat,Clay Loam,6.4,High,High,Low,1237,23,1.72
Ranchi,Maize,Sandy Loam,6.12,High,High,Medium,1077,30,3.52
Ranchi,Rice,Clay Loam,6.7,High,High,Medium,1211,27,3.05
Ranchi,Maize,Sandy Loam,5.83,Low,Low,Low,951,22,2.29
Ranchi,Wheat,Clay Loam,6.49,High,High,High,1378,22,1.96
Ranchi,Rice,Clay Loam,6.75,Low,Low,High,1332,30,3.74
Ranchi,Pulses,Sandy Loam,6.69,Low,High,Medium,979,27,1.41
Ranchi,Maize,Sandy Loam,6.96,Medium,Medium,Medium,1163,19,2.39
Ranchi,Pulses,Sandy Loam,7.24,Medium,Low,Low,954,20,1.91
Ranchi,Rice,Clayey,7.0,Medium,Medium,High,1448,25,3.32
Ranchi,Rice,Loamy,6.7,High,High,Medium,1250,22,3.08
Ranchi,Rice,Clayey,6.61,Low,High,Low,1263,30,4.46
Ranchi,Maize,Loamy,5.93,High,High,Medium,1071,25,3.0
Ranchi,Pulses,Loamy,6.41,Medium,High,Low,943,20,1.66
Ranchi,Wheat,Loamy,6.08,Low,Medium,Low,1223,20,2.99
Ranchi,Rice,Clayey,5.88,Medium,Low,High,1320,22,3.2
Ranchi,Rice,Clay Loam,6.97,Medium,High,Medium,1382,24,3.99
Ranchi,Wheat,Clay Loam,6.47,Low,High,Medium,1003,22,2.5
Ranchi,Rice,Loamy,6.12,Medium,High,Low,1318,25,4.11
Ranchi,Maize,Loamy,7.1,Low,Medium,Medium,1166,19,3.84
Ranchi,Pulses,Sandy Loam,7.35,Low,Low,Medium,964,21,1.28
Ranchi,Wheat,Clay Loam,6.29,Low,Low,Medium,919,25,2.9
Ranchi,Pulses,Sandy Loam,6.14,Low,Medium,Medium,1098,21,1.43
Ranchi,Pulses,Sandy Loam,6.54,Medium,Medium,High,1057,24,1.14
Ranchi,Wheat,Loamy,6.94,Low,High,Low,916,19,2.85
Ranchi,Rice,Clay Loam,5.92,Low,High,High,1579,26,3.28
Ranchi,Wheat,Clay Loam,7.16,High,Low,Low,1301,25,2.06
Ranchi,Wheat,Loamy,7.13,High,High,Medium,964,25,1.8
Ranchi,Rice,Clay Loam,6.7,Medium,High,Low,1361,29,3.62
Ranchi,Pulses,Sandy Loam,7.11,High,Low,Medium,1083,18,1.14
Ranchi,Pulses,Loamy,6.25,Low,Low,High,1021,25,1.64
Ranchi,Maize,Sandy Loam,6.19,High,High,Medium,939,29,2.42
Ranchi,Wheat,Loamy,7.22,High,Medium,Medium,927,18,3.07
Ranchi,Wheat,Clay Loam,6.8,Medium,Medium,High,1343,19,2.11
Ranchi,Maize,Sandy Loam,6.21,Low,Low,Low,1031,21,3.8
Ranchi,Rice,Clayey,6.47,High,Low,High,1413,25,3.22
Ranchi,Pulses,Sandy Loam,6.24,Medium,Low,Low,1089,25,1.24
Ranchi,Wheat,Loamy,7.11,Low,Low,High,1266,23,2.78
Ranchi,Wheat,Clay Loam,7.11,Medium,Low,Low,1111,18,2.81
Ranchi,Pulses,Sandy Loam,6.04,High,Medium,Medium,988,23,1.53
Ranchi,Wheat,Clay Loam,6.36,Medium,Medium,Low,1044,23,2.68
Ranchi,Pulses,Sandy Loam,7.23,Medium,Low,Medium,938,20,1.23
Ranchi,Rice,Clay Loam,5.77,Medium,Low,Medium,1553,31,2.75
Ranchi,Pulses,Loamy,6.91,Low,Medium,High,887,19,1.09
Ranchi,Rice,Clay Loam,5.69,High,Low,Medium,1262,22,2.69
Ranchi,Maize,Loamy,6.47,High,Medium,Low,992,26,3.28
Ranchi,Wheat,Loamy,6.13,Medium,Low,Low,997,20,2.08
Ranchi,Pulses,Sandy Loam,6.52,Low,High,Medium,910,22,1.63
Ranchi,Pulses,Loamy,6.9,Medium,Low,Medium,935,22,1.68
Ranchi,Wheat,Clay Loam,6.34,Low,High,Medium,1085,24,2.0
Ranchi,Pulses,Loamy,6.17,High,Medium,Medium,887,23,1.21
Ranchi,Rice,Clay Loam,6.85,High,Low,Low,1586,24,4.38
Ranchi,Rice,Clay Loam,5.6,Medium,Medium,Low,1515,24,2.55
Ranchi,Wheat,Loamy,6.15,Low,Low,Medium,1240,19,2.49
Ranchi,Rice,Clay Loam,6.32,Medium,Low,Medium,1524,30,2.98
Ranchi,Pulses,Loamy,7.41,Medium,Low,Medium,800,22,1.39
Ranchi,Maize,Loamy,6.62,Medium,High,Medium,976,28,2.08
Ranchi,Maize,Sandy Loam,6.78,Low,Low,Medium,1114,24,2.97
Ranchi,Rice,Clayey,5.61,Low,High,Low,1317,25,3.42
Ranchi,Pulses,Sandy Loam,7.49,Low,Low,High,963,18,1.87
Ranchi,Rice,Clay Loam,6.62,High,Medium,Medium,1383,29,3.83
Ranchi,Maize,Sandy Loam,7.25,High,Medium,Low,1200,28,2.98
Ranchi,Pulses,Sandy Loam,6.59,Low,Medium,Low,1051,23,1.64
Ranchi,Maize,Sandy Loam,6.25,High,Medium,Low,1081,25,3.27
Ranchi,Wheat,Loamy,7.01,High,Medium,High,914,18,1.83
Ranchi,Wheat,Clay Loam,6.78,Medium,Low,Medium,1032,21,2.41
Ranchi,Pulses,Sandy Loam,7.3,Low,High,High,1049,19,1.77
Ranchi,Maize,Loamy,6.95,Low,Low,Low,1180,20,2.03
Ranchi,Wheat,Clay Loam,6.64,Low,Low,Medium,954,24,2.66
Ranchi,Pulses,Loamy,6.96,Medium,Medium,Medium,969,22,1.51
Ranchi,Rice,Loamy,6.1,Medium,Low,Low,1251,31,4.43
Ranchi,Pulses,Loamy,6.25,High,High,Medium,965,19,1.21
Ranchi,Maize,Sandy Loam,6.31,Low,Low,Medium,1067,27,2.57
Ranchi,Wheat,Loamy,6.02,High,High,High,1059,22,2.74
Ranchi,Rice,Clay Loam,5.88,High,Low,Medium,1571,27,3.44
Ranchi,Rice,Clayey,6.99,Medium,Low,Low,1369,30,3.59
Ranchi,Wheat,Clay Loam,6.58,Medium,High,Medium,1001,19,2.3
Ranchi,Pulses,Loamy,7.06,Low,Medium,Low,916,20,1.18
Ranchi,Wheat,Loamy,6.23,Medium,Low,Medium,1119,22,2.67
Ranchi,Pulses,Sandy Loam,7.18,Medium,Medium,Low,941,18,1.42
Ranchi,Maize,Sandy Loam,6.49,Low,Medium,Medium,1149,28,3.32
Ranchi,Rice,Loamy,6.01,Medium,Medium,High,1509,31,2.66
Ranchi,Rice,Clay Loam,6.54,Low,Low,High,1428,31,2.98
Ranchi,Rice,Clayey,5.61,Medium,High,High,1526,27,4.17
Ranchi,Rice,Loamy,5.95,Medium,High,High,1372,27,3.6
Ranchi,Pulses,Sandy Loam,6.71,High,Medium,High,827,27,1.42
Ranchi,Maize,Loamy,6.72,Medium,Medium,Medium,912,21,3.0
Ranchi,Rice,Loamy,5.52,Medium,Low,Medium,1554,26,3.13
Ranchi,Wheat,Loamy,6.84,Medium,High,Low,905,21,2.23
Ranchi,Pulses,Sandy Loam,6.07,High,Low,High,913,19,1.75
Ranchi,Wheat,Loamy,6.05,Medium,Medium,High,1391,22,2.2
Ranchi,Rice,Loamy,6.16,Medium,High,High,1332,28,4.04
Ranchi,Wheat,Clay Loam,6.58,Medium,Medium,Low,998,24,2.06
Ranchi,Maize,Sandy Loam,7.3,High,Medium,High,1069,23,3.77
Ranchi,Wheat,Clay Loam,7.44,Low,Low,Low,952,24,2.23
Ranchi,Rice,Loamy,5.79,High,Low,Low,1494,30,2.63
Ranchi,Maize,Loamy,6.79,Medium,High,High,1084,22,3.58
Ranchi,Wheat,Clay Loam,6.21,High,Medium,Low,1162,19,2.38
Ranchi,Maize,Sandy Loam,6.41,Medium,Low,Medium,981,21,3.37
Ranchi,Maize,Sandy Loam,7.0,Low,Medium,Medium,1189,24,3.84
Ranchi,Rice,Loamy,6.15,High,Medium,High,1208,23,2.64
Ranchi,Wheat,Loamy,6.64,Low,Medium,High,943,22,3.25
Ranchi,Wheat,Clay Loam,7.01,High,High,High,901,20,1.94
Ranchi,Pulses,Loamy,6.88,High,Medium,High,983,24,1.84
Ranchi,Rice,Clayey,5.94,Medium,Low,Low,1409,28,2.57
Ranchi,Maize,Sandy Loam,5.82,High,High,High,1024,18,3.29
Ranchi,Pulses,Sandy Loam,6.34,High,Medium,High,946,20,1.19
Ranchi,Maize,Loamy,5.95,High,High,High,1084,20,2.23
Ranchi,Maize,Loamy,5.92,Low,High,High,915,19,2.01
Ranchi,Rice,Clay Loam,6.29,Medium,Low,Low,1228,26,3.41
Ranchi,Maize,Sandy Loam,7.3,Medium,Medium,Low,1159,19,3.81
Ranchi,Rice,Loamy,5.65,Medium,Low,High,1513,31,3.46
Ranchi,Rice,Clay Loam,6.93,High,Low,High,1422,32,2.91
Ranchi,Pulses,Loamy,6.96,High,High,Medium,854,23,1.3
Ranchi,Pulses,Sandy Loam,7.33,Low,High,High,939,26,1.66
Ranchi,Wheat,Loamy,7.15,High,Low,High,1303,22,2.52
Ranchi,Maize,Sandy Loam,7.41,High,High,Medium,1138,27,2.53
Ranchi,Rice,Clayey,5.57,Low,Low,High,1495,30,3.29
Ranchi,Wheat,Clay Loam,7.05,Low,High,Medium,1239,20,2.28
Ranchi,Wheat,Clay Loam,6.35,High,High,Medium,1076,18,2.14
Ranchi,Maize,Loamy,7.32,Low,Medium,Low,944,26,2.13
Ranchi,Maize,Loamy,6.23,High,Low,Low,1159,20,3.33
Ranchi,Maize,Loamy,6.26,Medium,Medium,Medium,1105,20,3.14
Ranchi,Wheat,Clay Loam,6.02,High,Medium,Medium,1196,18,3.22
Ranchi,Pulses,Loamy,6.76,Medium,Medium,Low,812,25,1.85
Ranchi,Maize,Loamy,6.96,Medium,Medium,High,1052,24,3.89
Ranchi,Maize,Loamy,7.39,High,Low,High,1189,21,3.8
Ranchi,Maize,Loamy,6.92,Low,High,Low,926,26,3.38
Ranchi,Wheat,Loamy,6.67,Medium,Low,Low,986,24,2.12
Ranchi,Maize,Sandy Loam,6.23,Low,High,High,947,24,3.35
Ranchi,Rice,Clayey,5.53,High,High,Medium,1549,32,3.35
Ranchi,Rice,Clayey,5.93,Medium,High,Medium,1510,30,3.91
Ranchi,Wheat,Loamy,7.44,Medium,Low,High,973,18,2.6
Ranchi,Wheat,Clay Loam,6.21,Low,Low,High,1326,21,2.47
Ranchi,Rice,Loamy,5.64,Low,Medium,High,1348,32,3.51
Ranchi,Maize,Sandy Loam,6.6,Low,Medium,Medium,964,23,3.79
Ranchi,Wheat,Clay Loam,7.25,High,Medium,High,993,20,2.33
Ranchi,Wheat,Clay Loam,6.78,High,Medium,High,1382,20,2.87
Ranchi,Maize,Loamy,7.05,High,Medium,Low,1087,21,3.64
Ranchi,Pulses,Loamy,6.28,Medium,Low,High,964,21,1.9
Ranchi,Pulses,Sandy Loam,6.84,Low,Medium,Low,1099,22,1.97
Ranchi,Wheat,Loamy,6.29,High,Medium,Medium,1012,25,2.96
Ranchi,Pulses,Sandy Loam,6.17,Medium,High,Low,957,26,1.47
Ranchi,Maize,Sandy Loam,7.14,Medium,High,High,1060,24,3.16
Ranchi,Pulses,Loamy,7.1,Medium,High,Medium,939,26,1.63
Ranchi,Maize,Loamy,6.56,Medium,Low,High,1095,29,2.5
Ranchi,Wheat,Clay Loam,6.36,Medium,Medium,High,998,20,2.54
Ranchi,Wheat,Loamy,6.65,High,Low,Medium,1272,22,2.82
Ranchi,Pulses,Loamy,7.14,Medium,Medium,Low,1088,24,1.55
Ranchi,Pulses,Sandy Loam,7.38,High,Low,High,1032,21,1.59
Ranchi,Pulses,Loamy,7.24,Medium,Low,High,829,28,1.98
Ranchi,Pulses,Sandy Loam,6.81,Low,Low,Medium,1053,18,1.08
Ranchi,Pulses,Sandy Loam,6.35,Low,High,High,1087,18,1.43
Ranchi,Maize,Loamy,6.7,Medium,Low,Low,945,28,3.39
Ranchi,Rice,Clay Loam,5.65,High,Low,Medium,1460,28,3.6
Ranchi,Rice,Clay Loam,6.29,High,High,High,1423,26,4.48
Ranchi,Pulses,Loamy,7.41,High,Low,High,1010,19,1.57
Ranchi,Wheat,Clay Loam,6.94,Low,Low,Low,1208,21,1.73
Ranchi,Maize,Loamy,6.77,High,Low,High,1116,24,3.0
Ranchi,Rice,Clayey,5.54,Medium,Low,High,1570,25,3.43
Ranchi,Rice,Clayey,5.63,Medium,Low,Medium,1481,28,2.8
Ranchi,Rice,Loamy,6.33,Low,High,High,1409,22,3.06
Ranchi,Rice,Clayey,5.62,High,Medium,High,1271,31,4.2
Ranchi,Pulses,Sandy Loam,6.02,Medium,High,Low,940,19,1.01
Ranchi,Maize,Sandy Loam,6.85,Medium,Medium,High,1188,18,2.95
Ranchi,Rice,Clayey,5.91,Low,High,High,1400,30,3.15
Ranchi,Pulses,Loamy,6.47,High,Low,Low,832,23,1.98
Ranchi,Pulses,Sandy Loam,7.34,Medium,Medium,Low,990,18,1.6
Ranchi,Pulses,Sandy Loam,6.65,Low,High,Low,1086,23,1.8
Ranchi,Maize,Loamy,6.31,Medium,High,High,1080,30,3.79
Ranchi,Wheat,Loamy,7.36,Medium,Medium,High,1370,19,2.3
Ranchi,Wheat,Clay Loam,6.3,Medium,Low,Low,915,21,2.41
Ranchi,Rice,Loamy,5.95,High,Low,Medium,1584,30,3.64
Ranchi,Maize,Sandy Loam,6.55,Low,Low,High,956,26,3.57
Ranchi,Maize,Loamy,6.5,High,Low,Low,1139,28,3.19
Ranchi,Rice,Clayey,5.99,Medium,Low,High,1375,30,3.9
Ranchi,Rice,Clay Loam,6.2,Low,Medium,Low,1266,28,2.99
Ranchi,Maize,Sandy Loam,6.11,High,Low,High,1130,22,3.11
Ranchi,Pulses,Loamy,6.96,Medium,Low,Low,990,28,1.84
Ranchi,Pulses,Loamy,7.04,Low,High,Low,899,22,1.02
Ranchi,Maize,Loamy,6.71,Low,High,High,1103,26,2.9
Ranchi,Maize,Sandy Loam,7.35,Low,Low,Medium,1192,19,2.89
Ranchi,Maize,Loamy,7.33,High,High,High,959,18,3.88
Ranchi,Wheat,Clay Loam,6.58,Medium,Medium,Low,957,19,2.86
Ranchi,Maize,Sandy Loam,6.25,Low,High,Medium,1079,27,2.72
Ranchi,Rice,Clay Loam,6.0,Medium,Low,High,1291,25,4.22
Ranchi,Pulses,Sandy Loam,6.74,High,Medium,Low,934,24,1.58
Ranchi,Rice,Clayey,6.88,High,Medium,Low,1475,22,4.13
Ranchi,Wheat,Clay Loam,7.31,Medium,Low,Low,944,25,2.23
Ranchi,Wheat,Loamy,6.46,High,Medium,Low,1257,24,1.98
Ranchi,Pulses,Loamy,7.32,Low,Medium,Low,1020,18,1.11
Ranchi,Pulses,Loamy,7.45,Medium,High,High,1014,24,1.53
Ranchi,Rice,Clay Loam,6.74,Medium,Low,Low,1227,30,4.13
Ranchi,Rice,Clay Loam,6.09,High,High,High,1449,30,3.82
Ranchi,Maize,Sandy Loam,6.36,Medium,Low,Low,931,30,3.21
Ranchi,Rice,Clay Loam,6.02,High,Medium,Medium,1385,23,3.61
Ranchi,Pulses,Loamy,6.97,Low,Medium,Low,832,20,1.73
Ranchi,Wheat,Clay Loam,6.4,Medium,Medium,Medium,1266,21,2.8
Ranchi,Rice,Clay Loam,6.49,High,High,Medium,1305,29,3.22
Ranchi,Pulses,Loamy,6.39,Low,High,Low,997,24,1.1
Ranchi,Pulses,Loamy,6.11,High,High,Low,949,21,1.46
Ranchi,Maize,Loamy,7.31,High,High,Low,1069,20,2.14
Ranchi,Wheat,Loamy,7.44,Medium,High,Medium,1140,21,3.22
Ranchi,Maize,Sandy Loam,6.24,High,Low,High,1130,18,3.08
Ranchi,Pulses,Sandy Loam,6.62,Medium,Low,High,867,22,1.97
Ranchi,Pulses,Sandy Loam,6.85,Medium,High,Medium,822,18,1.13
Ranchi,Wheat,Loamy,6.57,Low,High,Low,1283,23,2.93
Ranchi,Maize,Sandy Loam,7.32,High,Low,Medium,1168,20,2.3
Ranchi,Maize,Sandy Loam,6.7,Medium,Low,Low,1058,26,3.83
Ranchi,Rice,Clay Loam,6.42,High,Medium,Medium,1575,25,3.64
Ranchi,Wheat,Loamy,7.28,Medium,High,Medium,954,19,2.56
Ranchi,Pulses,Sandy Loam,6.91,Medium,Medium,High,897,25,1.89
Ranchi,Wheat,Loamy,6.0,Low,High,Low,1166,23,3.02
Ranchi,Rice,Loamy,6.95,Medium,High,High,1507,28,2.82
Ranchi,Maize,Sandy Loam,6.65,High,Medium,Low,1131,25,2.75
Ranchi,Pulses,Sandy Loam,6.52,Low,High,High,930,26,1.52
Ranchi,Pulses,Loamy,7.01,Low,Medium,High,1015,21,1.51
Ranchi,Wheat,Loamy,7.1,High,High,Medium,1295,25,2.08
Ranchi,Wheat,Clay Loam,6.3,Low,High,Low,1369,21,2.89
Ranchi,Pulses,Sandy Loam,7.05,High,Low,High,882,20,1.98
Ranchi,Pulses,Loamy,6.96,Medium,Low,Medium,951,25,1.72
Ranchi,Rice,Clayey,5.81,Low,Medium,Medium,1545,30,3.87
Ranchi,Wheat,Clay Loam,6.47,Medium,Medium,Medium,1224,25,2.06
Ranchi,Rice,Loamy,6.97,High,Low,Low,1372,22,4.23
Ranchi,Wheat,Loamy,6.18,High,High,Low,1307,18,2.36
Ranchi,Pulses,Loamy,6.5,Low,Low,Low,953,24,1.67
Ranchi,Pulses,Loamy,6.88,High,Medium,Low,1072,19,1.36
Ranchi,Pulses,Sandy Loam,6.63,Medium,High,High,854,20,1.62
Ranchi,Pulses,Sandy Loam,7.35,Medium,Medium,High,1088,26,1.62
Ranchi,Maize,Loamy,7.31,High,Low,High,908,29,2.57
Ranchi,Pulses,Sandy Loam,7.09,High,Medium,Low,960,26,1.41
Ranchi,Rice,Loamy,6.24,High,High,Medium,1406,32,2.59
Ranchi,Maize,Loamy,5.99,High,Low,Medium,950,19,2.9
Ranchi,Wheat,Clay Loam,7.24,High,Medium,Low,903,19,2.72
Ranchi,Maize,Loamy,7.13,Medium,Medium,Low,983,22,3.34
Ranchi,Pulses,Loamy,6.75,Medium,High,Low,968,19,1.87
Ranchi,Maize,Sandy Loam,7.18,Medium,High,Medium,1144,27,3.66
Ranchi,Maize,Loamy,6.18,Low,High,Low,971,21,3.49
Ranchi,Pulses,Loamy,6.59,Medium,Low,Medium,1045,21,1.82
Ranchi,Wheat,Loamy,6.88,Low,High,High,1052,24,2.21
Ranchi,Rice,Clay Loam,6.77,Low,Medium,High,1525,24,2.87
Ranchi,Wheat,Loamy,6.03,Low,Medium,High,937,21,2.86
Ranchi,Rice,Clay Loam,6.54,High,High,Low,1223,22,2.87
Ranchi,Rice,Clay Loam,6.0,Low,Medium,High,1264,22,3.09
Ranchi,Rice,Clay Loam,5.65,Medium,Medium,Medium,1595,31,3.84
Ranchi,Maize,Sandy Loam,6.95,Low,High,Medium,1017,30,3.96
Ranchi,Wheat,Clay Loam,6.65,Medium,Medium,Low,952,19,2.79
Ranchi,Maize,Loamy,6.92,High,Medium,Medium,1132,18,2.47
Ranchi,Maize,Loamy,7.19,Low,High,High,1068,27,3.93
Ranchi,Maize,Sandy Loam,6.04,Low,Medium,Medium,1126,21,2.32
Ranchi,Wheat,Clay Loam,6.54,High,High,High,1168,25,2.03
Ranchi,Maize,Sandy Loam,6.92,Medium,High,Low,967,25,3.15
Ranchi,Maize,Loamy,6.41,Low,Low,Low,1101,19,2.18
Ranchi,Wheat,Clay Loam,6.46,Low,High,Medium,1255,19,2.07
Ranchi,Wheat,Clay Loam,6.39,Medium,Medium,Medium,931,25,2.94
Ranchi,Wheat,Loamy,6.15,Medium,Low,Medium,982,25,2.91
Ranchi,Rice,Loamy,5.61,High,Low,Medium,1435,30,4.13
Ranchi,Pulses,Sandy Loam,6.91,High,Medium,Medium,853,23,1.45
Ranchi,Rice,Loamy,6.56,High,Medium,Low,1283,31,4.48
Ranchi,Wheat,Clay Loam,6.92,Low,Low,Low,1043,21,1.86
Ranchi,Rice,Clay Loam,5.65,Medium,Low,High,1469,26,4.42
Ranchi,Pulses,Sandy Loam,6.03,Low,Medium,Medium,1066,26,1.46
Ranchi,Rice,Clayey,6.76,Low,Low,Medium,1238,25,4.36
Ranchi,Pulses,Loamy,6.99,Low,Medium,Low,843,27,1.02
Ranchi,Wheat,Clay Loam,7.2,High,High,Medium,1070,24,3.25
Ranchi,Rice,Clayey,6.99,Low,Medium,High,1401,30,4.42
Ranchi,Rice,Clayey,5.62,Low,High,High,1537,24,3.03
Ranchi,Rice,Clayey,5.79,High,Medium,Low,1233,29,2.97
Ranchi,Maize,Sandy Loam,6.58,High,Medium,High,1012,26,3.14
Ranchi,Wheat,Loamy,6.29,Low,Low,Low,1134,23,3.0
Ranchi,Maize,Loamy,7.4,High,Medium,High,989,24,2.73
Ranchi,Rice,Clay Loam,5.75,Low,High,Medium,1486,27,3.13
Ranchi,Maize,Loamy,7.24,High,Medium,High,912,26,3.86
Ranchi,Wheat,Clay Loam,7.43,High,High,High,1273,25,2.38
Ranchi,Wheat,Clay Loam,7.16,High,High,Medium,971,23,2.77
Ranchi,Wheat,Loamy,7.14,Medium,High,High,1283,24,2.23
Ranchi,Maize,Sandy Loam,7.33,Low,High,Medium,1189,27,3.76
Ranchi,Rice,Clay Loam,5.69,High,Low,Medium,1338,31,2.65
Ranchi,Pulses,Loamy,7.48,High,High,Medium,1096,27,1.68
Ranchi,Wheat,Loamy,6.97,Low,High,Medium,1364,20,2.54
Ranchi,Rice,Clayey,6.15,Low,High,Low,1291,28,3.69
Ranchi,Rice,Loamy,6.37,Medium,Low,Low,1297,26,4.12
Ranchi,Maize,Sandy Loam,6.64,Low,Medium,Medium,1035,29,3.13
Ranchi,Pulses,Loamy,6.45,High,High,High,953,26,1.94
Ranchi,Maize,Loamy,6.42,Low,Medium,Medium,1023,19,3.54
Ranchi,Rice,Clay Loam,6.51,High,Low,Medium,1355,26,3.0
Ranchi,Maize,Loamy,5.82,Low,Medium,High,997,28,2.15
Ranchi,Pulses,Sandy Loam,6.52,High,Medium,Medium,929,24,1.12
Ranchi,Rice,Clay Loam,6.78,Medium,High,Low,1406,23,3.74
Ranchi,Maize,Sandy Loam,6.87,Low,High,High,1097,21,2.76
Ranchi,Wheat,Clay Loam,6.68,Low,Medium,Low,1071,25,1.94
Ranchi,Pulses,Sandy Loam,6.94,Medium,Medium,Medium,959,21,1.13
Ranchi,Wheat,Clay Loam,6.87,High,High,Low,971,22,2.56
Ranchi,Maize,Loamy,6.99,Medium,High,Medium,1096,23,2.79
Ranchi,Maize,Sandy Loam,6.27,High,High,Medium,1189,23,3.91
Ranchi,Wheat,Loamy,6.48,Low,Medium,High,1171,18,3.25
Ranchi,Maize,Loamy,6.58,Medium,High,High,1170,30,2.49
Ranchi,Rice,Clay Loam,6.63,Medium,High,Low,1577,23,2.8
Ranchi,Wheat,Loamy,7.17,High,High,Low,1132,25,3.39
Ranchi,Pulses,Sandy Loam,7.3,High,High,Medium,922,28,1.74
Ranchi,Rice,Clayey,6.74,Low,Medium,High,1549,31,2.91
Ranchi,Pulses,Loamy,6.42,Low,Low,Low,1072,28,1.84
Ranchi,Rice,Loamy,6.96,High,High,Low,1540,29,3.83
Ranchi,Maize,Sandy Loam,5.95,High,Low,Medium,900,22,2.38
Ranchi,Rice,Clayey,5.84,Low,High,High,1404,24,4.1
Ranchi,Wheat,Clay Loam,6.03,Low,Medium,Medium,1006,24,3.38
Ranchi,Wheat,Loamy,6.98,Low,High,Low,918,25,2.06
